"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X17","X19","X20","X21","X22","X23","X24","X25","X46","X47","T03_1_048","T04_1_070","T05_3_044","T08_2_164","T10_2_117","X26","X27","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X41","X42","X43","X44","X45","T01_1_016","T03_2_045","T03_3_085","T04_2_044","T04_3_028","T05_1_034","T07_2_060","T08_1_161","T08_3_020","T09_3_077","T10_1_291","T11_1_015","T11_3_146"
"ENSG00000116183",0.369599058650898,0,0,0,0,0,0,0,0,0,0.572071053268452,2.77396983538404,1.24039820900157,0,0.0685547300881684,0,0,0.133999082871463,0,0,0,0.944593701592165,0.0685547300881684,0.422942697730777,0.0685547300881684,0.369599058650898,0,0.133999082871463,0.196603091155346,0.0685547300881684,0.196603091155346,0,2.33320801951921,0,0,0,0.749593202220504,0,0.422942697730777,0.707218250573784,3.81670739780602,2.31920773867246,0.314207057276834,0,0.422942697730777,0,0,0.0685547300881684,0,1.89734682283125,0.663560896731381,0,1.89734682283125,0,0,0.133999082871463,0.196603091155346,0.524054225993418,0.133999082871463,0.707218250573784,0
"ENSG00000123243",1.40032885863399,0.199423447755733,0.112176794197718,0.281693413909918,0.683861574496327,0,0.159363957413226,0.876197545333818,0.118160285329329,0.461881194019082,0.292316631818715,1.05214633402546,0.773787254171026,0.548620653495501,0.265610461505606,0.00646622210254216,0.199423447755733,0.302862197595544,0.512732306175693,0.281693413909918,0.182391115248286,0.0571784105918063,0.38456154221711,0.232896481268143,0.118160285329329,0.965193789940049,0.334044130929419,0.0879915324941321,1.54726221723375,0.461881194019082,1.68665680354745,1.66433972565525,0.695913801874047,0.100134843478003,1.69067762295541,0.00646622210254216,0.118160285329329,1.44385872662032,0.159363957413226,0.130053331100751,0.210667639261411,0.938390384141835,0.418899859924276,0.0193123633677898,0.723650188591204,1.87864418971033,0.0818813327252371,0.359523939994606,0.094075964383901,1.15176265939144,0.404283400575063,1.97740269739448,1.19769277772266,0.328893720627111,0.112176794197718,2.29120657045069,1.34782623831203,0.862005111063572,2.161047710399,0.359523939994606,0.466578803368989
"ENSG00000126838",0.0650980288122884,0,0.201642733089614,0.142545512764704,0,0,0,0,0,0,0,0.244429328344562,0.230307654773596,0,0.244429328344562,0.0490968257666314,0,0.0490968257666314,0,0,0.0650980288122884,0.0329161566099617,1.60521173327825,0.37852732080014,0.0650980288122884,0.501214105399004,0.127385054080543,0.299708286933321,0.272264633591462,0.172396702231837,0.258414112199744,2.35682699193633,0.149916381024933,0.82947342314788,0.0650980288122884,0.0809237058855177,2.7467013928921,2.58963584812167,0.016551952795616,0,0.0329161566099617,0.201642733089614,0.127385054080543,0.285983448382397,0.465490978039008,0.127385054080543,0,0.0329161566099617,0.157548314137238,0.33959022656611,0.272264633591462,2.58484345880173,0.890911993895237,0.172396702231837,0.201642733089614,2.2483666631073,1.4675235705939,0.994474353307478,0.112063590706888,0.453748653194282,0.365664700808372
"ENSG00000127554",1.31689870095043,0.822220445418078,1.34880795957677,1.80214709422659,0.789804956350374,2.30665198775954,1.15306800379688,1.51141952423392,1.04563159500033,1.42140798253593,1.47835647864579,0.9058917479795,2.05269530473986,2.34056254674162,0.73748760383738,1.57370901354989,0.71757603815526,1.34140742249041,0.741241560175481,1.87986702783665,1.23857842583652,0.871752963998189,1.17941387623311,1.83046388725446,1.25796267347603,0.983184501984572,1.0831546657937,1.46992176925066,1.45628309560447,1.08649462284893,0.359860329190276,0.80142103465776,1.3444151175783,1.35776637007791,0.46229898127994,0.624496566115396,1.06334211288144,0.475293289584758,1.57407511682507,0.316757569014061,0.921800195981137,0,0.425847698388491,0.562378959426211,1.13519159752576,0.645377049336786,0.72418882887272,0.81882612483677,1.5307864935678,0.866681297222444,0.49611426092953,0.718073049940671,1.16247170637524,1.62178016296657,1.73522155635027,1.33548113267741,1.03861870685358,1.42354271708865,1.32399042597576,0.579255546768763,1.42587714133487
"ENSG00000130948",0.477414333184168,0,0,0.477414333184168,0,0,0,0,0,0,0,0.232589290660927,0,0,1.34658618922641,0.477414333184168,0.210262260842023,0,0,0,0.781229602795891,0.01687763876548,0.756655083517654,0.628546553819515,0.304917166961059,0.304917166961059,0,0.210262260842023,0.210262260842023,0.138047739438679,3.17021704533191,0,0,0,0.556498491481416,0.108958268575596,1.31645596369287,2.19201744104875,0.210262260842023,0.556498491481416,0.10264776138903,1.12216812593343,0.108958268575596,0,0,1.06921360276938,0,0.172599857011984,0.795645470405138,1.22258017052027,0,1.97052093602131,0.393742313739017,1.17324756051176,1.65692260486161,1.32054008048706,1.43756032755381,0.264031977830383,1.3934366023527,0.477414333184168,0.0973678371111844
"ENSG00000133121",0.862503630917706,0.607622777309392,0.887103532739598,0.513324324275064,0.889134715117532,0.526433303598709,0.532813480188638,0.954608163925452,1.0116561333117,1.11072268089831,0.721434015696864,0.996662549767963,0.595234236156396,0.529040865941204,0.833263336550234,0.803418123412644,0.464221588612275,0.746298022909834,0.730525130427892,0.426482508722642,0.45692762587097,0.663278609604651,0.990999537157835,0.85497876481377,1.0521026673348,0.513324324275064,0.395381033913489,0.76043644324412,0.839579196992458,0.742370936722912,1.65998301010797,1.56280533344154,1.34481182525354,1.02464890024333,0.500095136727554,0.775140746621787,1.29359221957487,0.952667161650693,0.513324324275064,1.33292272355828,1.42119524528437,0.703078096614007,0.582738392454167,0.719152256899439,0.403929965340065,1.00230342023403,1.02094860559374,0.529040865941204,0.781715661694147,0.73373874744894,0.889134715117532,0.995230021307583,1.16705353964823,0.937358531999072,0.826919704779981,1.248420278204,1.10898087034703,0.386781142236444,0.78680158467203,1.35594300691487,1.21201503889999
"ENSG00000136942",1.51613131105728,0.553157407716786,1.35901372144342,1.46446798821303,1.81824305389487,0.958679576725804,1.27219964884586,1.08721462203794,1.17840063960233,1.83189851957085,1.73638642067676,1.08721462203794,1.41935250700565,1.39992617097422,0.860833004671813,1.20661326087152,0.885487338538017,1.57902271533928,1.11428691616953,1.79240177810656,0.971896359942632,0.800995900977619,1.32979696496227,1.41935250700565,0.919992634106043,1.33364156880987,0.757773252090722,1.24795790751881,1.13939699828267,0.797288393788852,0.537686151893843,0.634366385533591,1.7344489503158,1.76038778689611,0.57280830297528,0.819391855186564,1.15830819754024,0.544337015944102,1.18692675718994,0.864380952246989,0.746281526471928,0.559737491449416,0.757773252090722,0.621843935471026,1.35018413470656,1.08417498874487,0.973539976154437,0.60285406976948,0.99635613466271,0.424476711900649,0.66520507566948,0.378072531022304,1.31040573963838,1.23841945129994,1.10081426957109,1.15829374566665,0.87145077911977,1.73541801095414,1.1408605396518,0.806484029891348,1.10831460056044
"ENSG00000137309",1.20826239217598,0.497259304971048,1.44473135438102,3.11492451769085,1.72267896540751,0.748737147807041,0.529114336090002,0.863424359096157,1.71210645284291,1.56620790947792,0.585451857781081,1.44473135438102,1.18962342890314,0.87075550768294,0.298498012683591,0.439269322480412,1.82056874444248,0.758255200220634,2.53080312916159,1.84757153174226,0.981900461585051,0.476265979044237,0.977832522094224,1.04922692525907,1.00206986241612,3.18629178532774,0.929505806657673,2.02034632075157,1.78298347170056,1.96593532567959,0.608437836654631,0.787987991564893,2.02495357423946,0.775543525516434,0.620664865593698,0.476265979044237,1.12487745302153,0.224892336644029,2.45088268580002,0.617181989447723,0.836719411182331,0.0831378810650012,1.04803749026052,0.425396213676424,0.915395530555272,1.37323392397589,0.425396213676424,0.60316579301439,1.28709004791304,0.574718148162417,0.374731091340313,0.708388484012788,0.560281169166456,1.33664057093534,1.49588410032819,1.07877510466335,0.540191439405791,1.70063334855787,1.31852607609658,0.56932119683709,0.693582218281661
"ENSG00000139163",0.777834275087556,0.662036077651202,0.738623397533048,0.685136648278537,0.813214308609062,0.757151399940319,0.652170340842853,0.656332560793876,0.444631745291625,0.762953255838603,0.661518506607725,0.862683998692332,0.926541484541451,0.854103049928583,0.896506338908223,0.66823248664592,0.693261852972253,0.699830051129089,0.799636719840981,0.512212533839629,0.566853045868097,0.603960105628081,0.959336884811942,0.918333127024766,0.833114278002988,1.18713730738196,0.680546030499677,1.10310761048685,1.26483818722159,0.851382638787131,0.812748237403615,0.838619116321194,0.922227118440465,0.843646832921176,0.980655198786232,1.29184350222588,1.0920111830358,0.951313529128891,0.945372899314575,0.620032268797874,0.629590318912859,0.329452082229518,0.720351410779139,0.675428153076483,0.739114036881061,0.481459379743678,0.501841411049353,0.544009560664094,1.18929330013026,0.618966344116801,1.11827431534682,1.38036951712538,1.89893767872991,0.983556809663334,1.37469697235552,1.4800113803593,1.40963578218975,1.11487568152038,1.1399866376555,1.09508080120709,0.989754964784611
"ENSG00000141858",1.0765587127387,0.620278231014546,2.25451945933445,1.38169246059647,1.45950492771667,0.935545833961627,1.54480428995873,1.45038601763576,0.636450356817512,1.21221871419337,0.922415573855913,1.26864605476892,1.33950814411429,1.58979295696547,1.00362435759471,1.26518327209377,0.97423448212881,0.798534134601221,1.69648488569927,1.24774357966571,1.30619799782343,1.16468867864606,0.886805847090146,1.42888169933111,1.72449288192513,1.24070824335471,0.68390667412482,1.58424549983266,1.23009048983446,0.873222285670913,0.5706448400015,0.859509612094278,1.53621046875736,1.18315523682223,0.398002386022072,0.265630549857555,1.5101175189487,0.774378265604955,1.27554678452832,0.784089201041928,0.769498174950037,0.45989584936955,0.812835870516736,0.965726220396615,1.24070824335471,0.944233418132246,0.864095000500557,0.850294881211184,1.75196747912946,0.739865808000782,0.631079766355744,0.798534134601221,1.20500754984556,0.999462282382482,1.30619799782343,1.12703094932594,0.699384775725976,1.30282428977048,1.0961806300103,1.11168825027501,0.94855766989996
"ENSG00000147206",0,0.259212695091858,0,0,0,0,0,0,0,0,2.82814152234938,0,0.373217323319015,0,0,0.427010140467996,0,0.135420208707393,0.427010140467996,0.0692984428366757,0,0.57730892811633,0,0.135420208707393,0.624119466779331,0,0.427010140467996,0.0692984428366757,0,0.198643819042742,1.52097094360499,0.915111102632077,0.259212695091858,0,0,0.373217323319015,0,0.373217323319015,0,0,0.259212695091858,0,0.0692984428366757,0.198643819042742,0,0,0,0.57730892811633,0,0.259212695091858,0.373217323319015,0.198643819042742,1.70641653058907,0,4.26351140818512,1.24961388959956,1.21944513693208,0,1.30812229525136,0.57730892811633,0.837783093449512
"ENSG00000150637",0.359724781837588,0.0930609524682989,0.493764053323863,0.544076853309829,0.67025003052004,0.169838862923725,0.2325452935928,0.441633037236383,0,0.631993109211685,0.467933998279813,0.527500115519657,0.931944151780607,0.840959671608815,0.993590169661146,0.331354982553037,0.568590211280205,0.262905195886723,0.519139769883417,0.211944507583842,0.441633037236383,0.568590211280205,0.350330031867563,0.544076853309829,0.282795903003409,0.576669637906191,0.736655470272469,0.867545976963107,0.655068781637271,0.312127033912568,0.423828851683553,0.485205317318278,0.414843679657667,0.786270506009301,0.631993109211685,0.369058748199394,0.584704068772756,0.999612335436891,0.50227231525156,2.97048379285434,0.331354982553037,0.159117598384064,0.887169042516299,0.552294339778533,0.359724781837588,0.321773041850721,0.378332713536691,0.2325452935928,0.282795903003409,1.02345272148485,0.312127033912568,1.06424830208391,1.4806290712052,0.600639932393945,0.647417828143034,0.969246935138296,1.11505972807968,2.97048379285434,0.807022644318311,1.02935176601835,0.76521550033874
"ENSG00000151320",1.19978295365412,0.0608435841743188,0.0205676260319046,0.223442104962169,0.874043822183535,0.16305318115905,0.298348617805401,0.181436746468207,0,0.64152889513256,0.156872897880188,0.667845332570371,0.808531788242772,0.573557737082508,0.427181328254789,0.885302166368817,0.15066602657417,0.353433567573453,0.416873944726902,0.531182785265628,0.235222375046308,0.374891824204202,0.467689862303864,0.596572451437167,0.667845332570371,0.358828128052837,0.303952727628384,0.659126416822834,0.748148300840792,0.727445475582488,0.406492390597213,1.33730410796557,0.623714071327585,1.40144211050655,0.16305318115905,0.292722652873201,1.89844631196132,1.55032202938946,0.531182785265628,0,0.847427566877864,0.55957059223736,0.303952727628384,0.36420259106073,1.97069227140939,0.605676511549727,0.112853339161142,0.16305318115905,0.839731850984271,0.667845332570371,0.663492461273631,2.51580329337364,1.44774108826309,0.0805676159007659,0.554877912773583,1.13523382860408,1.19375835449389,0.502225163489268,0.587410576498961,2.01578365794088,0.764499282752621
"ENSG00000151632",1.3446382503453,2.49346143745438,0.607453878676609,1.18173942221495,1.95229738856718,3.86747281368594,0,2.57186031323476,2.78319354439932,5.24625814064517,0.423402440292526,1.35467871982277,0.8076768948356,0,0.301729376088893,0,1.41681822020044,0.613255860587824,1.50874291131853,0.850333734647978,0.642551418392079,0,1.98523359958478,0,1.5608779864297,6.42862283604516,6.54052227851707,1.91180728080002,0.558508710053545,7.52455225440862,0.04838779182016,1.07530480769678,0.735034062626951,0.992152974851011,1.13343412847348,0.62829638239573,0.528460666668727,0.862834545636656,0.648214227471517,0.26861641918509,1.34580033873451,0,0.660096546618357,0.563178918731829,0,3.08104871064405,1.46253086960103,0.106675944947863,0,1.38495292477327,0.0965865065846505,1.51081654245721,1.28369091729941,0.348084299100434,0.096126214454516,1.12194890861607,1.43494988615124,0.301729376088893,1.45806005824315,0.930233975670841,1.30196759892826
"ENSG00000152154",0.512190958534634,0.227107423563267,0.0602154433555674,0.360805854012473,0,0,0,0,1.0952979025775,0,0.526491170945179,0.675093522295962,1.04651634817088,0,0.72554823728605,0.244513178568385,0.278707093096577,0.244513178568385,0.278707093096577,0.136782056193538,0.312109292027523,0.526491170945179,1.38935481472779,0.453529046982258,0.136782056193538,0.636059682920504,0.0990066324308211,0.244513178568385,0.540651026576119,0.244513178568385,1.34162837899465,2.14068569775472,0.0797414118511886,1.41263872803802,0.0203523489024125,0.155305211866748,0.497747580999507,2.33194319025293,0.32852479120731,0.155305211866748,1.69809825870625,1.64009579003269,0.209489104095743,0.392380391058523,0.312109292027523,0.209489104095743,0.244513178568385,0.261711439584783,0.0602154433555674,0.227107423563267,0.0797414118511886,2.38783964407643,0.312109292027523,0.227107423563267,0.622810131005028,1.15173859730349,2.70003278080151,0.118017978739962,0.37667950062281,0.636059682920504,0.737890949519645
"ENSG00000153993",0.801245175460404,0,0.00717242240550394,0.175788996754709,0,0,0.117331581344158,0.431756230233561,0.256253445305738,0.0355107614074172,0.0564050989597923,0.415675206255144,0,0.0494738887606962,0.297790619627998,0.0564050989597923,0.117331581344158,0.0494738887606962,1.33347895754591,0.588206075532212,0.0425092177882481,0,0.291929455966414,0.0143093631208689,0.0214111700502992,0.0838016622265331,0.297790619627998,0.0701684110093107,0.399412911359893,1.64300238108213,0.338165274068304,1.64989265703191,0.680823620284594,1.71046761083166,0.0905702781671349,0.326744492311152,0.916200128014998,1.43801894243563,0.163001622749148,0,0.35512869530079,0.163001622749148,0.447659982035624,1.20525973701922,0.0355107614074172,0.0701684110093107,0.0770011405797706,0,0,0.447659982035624,0.671824890242051,3.54418796974179,1.27822384541366,0.509577726099954,0.87758645562805,1.85660466761962,1.29297107904554,0.711884379091965,0.680823620284594,0.156565180066777,0.809474000586128
"ENSG00000155506",1.22066073126415,0.851010480330579,1.21630626999206,1.3897088738869,1.1773534500194,1.02727912802493,1.05253600220863,0.802815406999052,1.10706257891973,1.2950684319781,1.26586958505828,1.01322841098683,1.12836691058708,1.30432964801092,0.925589699532541,0.921248788066411,0.85381657585869,1.01354214020014,1.21139173999033,1.87278364708509,0.7210371250657,0.921248788066411,1.12430545671677,1.23982664652524,1.2105710215617,1.42881236267999,0.78712002619343,1.13904603759493,1.42362791984235,1.32444686768583,0.78565127281796,0.959203328784995,1.41700247846076,0.916223758917955,0.697408288433274,0.61875541722666,1.13328335464751,0.692714090002436,1.30561123905927,0.814025686609957,1.03842199836294,0.330259565428858,0.773476658830923,0.560257474263065,0.903076178548674,0.673385999530016,1.09969365164585,0.692322215886976,1.17426988786273,0.652990153192327,0.825864259323535,0.818700970036596,1.3033035551877,1.41367831243677,1.43491550783007,1.3186188457037,1.07435396461407,1.4005444298939,1.087824514523,1.20728347097175,0.987267615127125
"ENSG00000155657",0.470583618847082,0.5311574485156,0.481646794769383,0.563554094139454,0.185788626260254,0.527748723224904,0.0939732740456952,0.759577651959184,0.271720946545002,0.589503339384623,0.411160684044046,1.00894430810678,0.589800036074512,0.205715773093054,0.6883271706878,0.509313815362599,0.129124531405073,0.793946597120884,0.5577171122155,0.474239173270889,0.282592077953973,0.272209201692013,0.390465739239138,0.437071102102532,0.375954595337804,0.625296611037592,0.62682738272646,0.428052071474339,0.675025304630398,0.762488542556929,0.576443167494044,0.580028900303491,0.378324361492083,0.568017268048383,0.599405302163791,0.325970759352291,0.543264439750267,0.355503783434563,0.169295575969903,0.470905804252999,0.437090314066968,0.123926619459087,1.11964481401006,0.34963377960047,2.30959999083242,0.51710445265988,0.715769965436488,0.379764345066925,0.646514552548958,0.665338208666349,0.46401475692794,0.334239788896461,0.965198176413332,0.695877355312723,0.929366510298471,0.579248636855178,0.818835240766752,2.00168469188016,0.508594898216752,3.52274924901528,0.62865375673218
"ENSG00000156218",0.354527867076281,0.266970820962966,0.07924675050728,0.302633791759201,0.388115075084035,0,0,0.831257051356264,0.0740969327983818,0.134713703884753,0.094586819011096,0.614270012536717,0.337436409951438,0.449058164630749,0.154366231155905,0.472732386052497,0.0162014180100862,0.449058164630749,0.0108211357552072,0.420938100494763,0.492168404998853,0.284912500150775,0.24422532274459,0.159237816241735,0.43305673247533,0.0215617113791386,0.62134821781364,0.144573430180442,1.14544483879128,1.2496138902063,0.607156909555546,0.663103314077667,0.154366231155905,0.396391105254378,0.472732386052497,0.0480684395808471,0.768880097390455,1.36796170374381,0.271477202215473,0.253366598987459,0.424988965381767,0.65622751592935,0.358769279812436,2.74725629407452,0.173754642344261,0.271477202215473,0.289363271895007,0.0108211357552072,0,0.43305673247533,0.652777289066482,0.109765490974973,1.19846934410006,0,0.104723656814572,4.01966195070274,0.424988965381767,0.408716810198504,0.333131719872796,0.379791295361526,0.07924675050728
